"C_ID","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_MonthlyFamilyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_FirmSize","C_Industry","C_FinancialLiteracy","C_FinancialInstitution","C_PersonalFinancialAdvice","C_TotalVoluntarySuperContribution","App_Tenure","App_AverageDailySessionTime","App_FrequencyOfDecline","App_ContributionTriggerAmount","App_NumberoftimeContributionTriggerAmountChanged","App_RoundUpWholeAmount","App_ShowTutorial"
"5bad8c62-860c-4402-8c02-4deee9c7444c",28,"P","F",5590,9503,"N","S",6,"P","S","AFF","L","BWA","N",322,10,59,"H",10,14,1,"N"
"8b647063-9518-406b-a54c-399d1cb646d3",42,"D","M",16538,41345,"Y","M",2,"C","M","HAC","H","HSB","Y",1331,4,25,"M",10,32,1,"N"
"c1237da7-bd9a-478f-9b3a-7b053c8884b6",41,"M","F",15643,39108,"Y","O",3,"P","M","THR","H","MBL","Y",3129,12,1,"L",10,18,1,"Y"
"efa4eadc-819c-4053-bdf1-740f283c8267",39,"D","F",9667,9667,"N","S",1,"P","M","MAN","M","STG","Y",967,8,56,"M",10,8,1,"N"
"07550ada-ab4b-4b9f-a40b-07f30bba8271",41,"M","F",11739,21130,"N","O",6,"C","M","FSS","L","CSP","N",587,5,13,"H",10,66,1,"N"
"b89c2e81-91c6-43b2-8402-055cee1cf270",53,"P","M",19397,48493,"Y","S",3,"P","S","MAN","L","HSB","Y",0,17,55,"H",10,98,0,"N"
"cd0e3a99-0c74-4c60-97ed-8b8917403eb9",33,"M","F",7231,7231,"N","S",1,"C","M","FSS","L","CMC","N",723,12,30,"H",10,51,1,"N"
"c48c9780-74c3-4f94-8fad-6990eaa29093",22,"H","F",4494,8988,"N","O",5,"C","S","THR","L","MBL","N",449,4,49,"H",10,66,1,"N"
"f9dd64c5-8f0a-43a6-8c3e-0baa2f0dce10",31,"B","M",8585,21463,"N","S",2,"P","P","IMT","M","ANZ","N",0,16,37,"H",0,90,0,"N"
"dc7b6df2-8159-4c39-9c25-37c53a5d504a",22,"D","M",4201,4201,"N","S",1,"C","P","TNT","L","WST","N",420,10,47,"H",10,42,1,"N"
"184c6322-6d4f-448b-b3ad-2f8e9d801cb2",48,"D","M",8064,17741,"Y","M",1,"P","M","CON","M","HAS","N",2597,4,25,"M",10,39,1,"N"
"f594e29b-1c9f-4c47-94db-f79914555901",21,"B","F",4537,9074,"N","O",6,"C","S","EGW","L","BSA","N",454,10,37,"H",10,17,1,"N"
"59aa68db-3a8e-4988-a222-279b83bee4ce",45,"M","M",17057,17057,"Y","S",1,"P","M","AFF","H","WST","Y",853,29,18,"M",10,4,1,"N"
"388a003c-2751-4472-8699-da00de572b26",37,"M","M",6197,6197,"N","S",1,"P","M","RET","L","CBA","N",310,19,58,"H",10,22,1,"N"
"f2d03a3a-3fd3-461c-9d05-469a2490a611",45,"H","F",10446,10446,"N","S",1,"P","S","THR","M","ING","Y",2089,5,14,"L",10,51,1,"Y"
"d85d7839-9d0b-4f48-a05d-92fc0577120d",20,"M","F",5345,10690,"N","M",1,"P","M","HAC","L","MEB","N",615,23,51,"H",10,0,1,"N"
"bd70bc80-a21b-4d33-aacb-50859fc7ad7b",52,"B","F",19904,49760,"Y","O",7,"C","P","EGW","M","FMC","Y",3981,7,34,"L",10,29,1,"Y"
"6e5368be-4f70-417f-8ed7-38f04cde2152",48,"P","M",12844,32110,"Y","M",6,"P","S","RET","M","CTI","Y",7356,29,28,"L",10,70,1,"Y"
"0cf08c06-3655-43a7-8433-764286455d2a",35,"B","F",7845,17259,"N","S",1,"C","M","CON","L","CUA","N",451,12,18,"H",10,45,1,"N"
"96100516-4dba-46cd-b12c-2123359348f7",49,"D","F",11188,27970,"Y","S",5,"C","S","MAN","M","IOOF","N",0,25,31,"H",10,2,0,"N"
"47501376-ad60-4331-bc6f-2657f474fa6a",40,"M","F",11337,20407,"Y","O",6,"C","S","THR","M","AMEX","Y",567,24,52,"H",10,75,1,"N"
"1b21e76a-ab61-4470-bc9c-0b5b7a2a6f7b",35,"D","F",8550,18810,"Y","S",1,"C","P","WHT","M","BOM","N",0,28,53,"H",10,64,0,"N"
"88c29089-c6db-4439-ae07-90dc5555bac8",36,"D","F",6777,6777,"N","S",1,"C","M","EDU","L","CUA","Y",654,16,28,"H",10,89,1,"N"
"88427ec3-0e77-466b-826f-4fb291e61f97",37,"M","F",9890,24725,"N","O",7,"C","P","WHT","M","CSP","Y",495,5,48,"H",10,15,1,"N"
"e97bf397-5614-4f86-9c9c-6caefb4b9b12",55,"H","M",12508,31270,"Y","O",0,"C","P","HOS","M","BQL","Y",3502,4,39,"L",10,99,1,"Y"
"9fd3700a-3e76-413f-bc81-40aa1f98d25c",23,"B","M",5101,5101,"N","O",6,"C","S","FSS","L","CSP","N",510,20,32,"H",10,100,1,"N"
"48bb085f-044c-43b9-9353-efa8a0e34c0c",39,"P","M",7175,7175,"N","S",1,"C","M","IMT","L","WST","N",359,8,34,"H",10,43,1,"N"
"ae2edd4f-2559-4d44-8189-e22b5080a378",30,"D","M",8464,8464,"N","S",1,"P","M","IMT","L","CUA","N",846,24,27,"M",10,44,1,"N"
"234afc03-ca09-4e21-9e52-6c3484e9cd7a",48,"D","M",7607,7607,"Y","S",1,"C","S","EGW","L","VFL","N",1521,10,56,"M",10,17,1,"N"
"5a66c0bc-04a3-4c41-8b6c-c3cf3075a5b3",41,"P","M",17272,17272,"Y","S",1,"P","P","TNT","H","HPL","Y",0,26,13,"H",0,80,0,"N"
"fbe932a6-382a-437d-800d-b70a7c877738",24,"H","M",5183,10366,"Y","M",5,"P","P","WHT","L","CBU","N",596,17,22,"H",10,49,1,"N"
"c8b4869a-1862-4e7a-93b1-29efab900d09",36,"M","M",8031,8031,"N","S",1,"C","M","CON","L","CMC","N",803,10,24,"M",10,16,1,"N"
"e3bb7bbb-c00b-426b-bbbe-b04ac2d6ffbd",44,"D","M",16241,40603,"N","O",0,"C","M","EDU","M","RAMS","Y",3248,20,20,"L",10,1,1,"Y"
"07eceb46-0af3-426e-a63f-d5c1155f62e3",57,"D","M",9664,9664,"Y","S",1,"C","M","HOS","L","MLC","N",1933,28,43,"M",10,10,1,"N"
"429d5280-72e7-4231-a755-f341848bb48e",44,"M","M",16058,16058,"Y","O",6,"C","P","CON","H","CTI","Y",803,16,59,"H",10,10,1,"N"
"00d7479d-071e-426c-8b48-48ad08352782",57,"D","M",16942,16942,"N","S",1,"P","M","FSS","H","PIB","Y",3388,23,56,"L",10,65,1,"N"
"6902acba-067a-4f56-adee-599aede6674b",56,"H","F",10775,10775,"Y","S",1,"C","P","FSS","M","ANZ","Y",2155,27,45,"L",50,100,1,"Y"
"6051da3b-e34c-431a-b2fa-96a1ac34b8ec",38,"D","M",6041,6041,"N","S",1,"P","M","EGW","L","CTI","N",0,18,54,"H",0,87,0,"N"
"1a5194d9-3643-49de-9486-5078920ed4ac",21,"B","M",4256,4256,"N","S",1,"C","P","TNT","L","HSB","N",213,9,14,"H",10,15,1,"N"
"cc7b5af5-55f8-4453-984a-d0fb340a3f9c",39,"B","M",7828,19570,"N","M",4,"P","S","RET","L","CSE","N",1261,11,37,"M",10,46,1,"N"
"899555e0-fe2d-47ff-b49b-45ef3c7276d0",52,"B","M",13571,33928,"Y","S",8,"C","P","HOS","M","BOM","Y",0,28,22,"H",0,47,0,"N"
"c3c44cc8-a37d-4747-8600-8a15aada50fa",59,"H","M",17733,17733,"Y","S",1,"P","S","FSS","H","RAMS","Y",0,7,28,"H",10,21,0,"N"
"82f7f394-8754-4eba-9a33-44042c17773a",41,"P","M",12422,31055,"Y","S",6,"C","P","FSS","M","BWA","Y",0,12,53,"H",10,97,0,"N"
"860f89c3-406f-47fb-88d1-b6d846621fcd",22,"P","M",4865,9730,"N","M",7,"P","M","THR","L","MBL","Y",1356,27,0,"M",10,10,1,"N"
"8bcbfcf5-9aa0-42d0-9a06-25e65f921c7c",30,"B","F",8011,20028,"N","O",5,"P","S","AFF","M","CTI","Y",401,12,55,"H",10,60,1,"N"
"01443d80-3176-4f30-a2a0-45a77472eb52",31,"M","M",15915,28647,"N","M",4,"C","P","THR","M","CBU","Y",796,11,5,"H",10,77,1,"N"
"3270aad5-ba77-4360-9ad1-0a1af91e1e49",37,"P","F",8129,8129,"N","S",1,"C","M","HAC","M","CUA","N",406,16,28,"H",10,19,1,"N"
"8a685f82-b6ef-4f16-8ad8-252ca535fb72",56,"M","F",10782,26955,"Y","O",4,"P","M","IMT","M","UBS","N",2156,30,22,"L",10,56,1,"Y"
"c1394257-9f0d-4a01-b329-407bf7947ab3",44,"P","M",13954,34885,"Y","M",0,"P","P","MAN","M","CSE","Y",4494,25,52,"L",10,88,1,"Y"
"2496f05a-386c-465f-a998-2710e54f8170",41,"D","F",8089,8089,"N","S",1,"C","M","IMT","M","MTP","Y",404,5,58,"H",10,23,1,"N"
"f6467cda-a10b-40e9-afe7-8af44411d5b4",58,"M","M",17805,17805,"Y","S",1,"C","M","FSS","H","CMC","Y",3561,12,50,"L",10,64,1,"Y"
"025baa06-3121-4d21-9129-84267cf9b61f",27,"D","M",19190,34542,"N","M",8,"C","S","EDU","M","CSP","Y",1546,12,17,"M",10,29,1,"N"
"105ba37b-e3a8-4026-9c9a-18c187fbc659",59,"D","F",7501,7501,"N","S",1,"C","M","HOS","L","BOM","N",1500,6,31,"M",10,71,1,"N"
"981d3388-68c5-419b-8f30-7fce1d127944",45,"B","F",13015,13015,"Y","S",1,"P","P","AFF","M","MLC","N",1952,11,16,"M",10,54,1,"N"
"a899c3a4-90a0-43c5-8aa7-b545dfe181fc",54,"B","M",17675,17675,"Y","O",3,"C","S","HOS","L","MTP","N",3535,7,29,"L",10,30,1,"Y"
"07c7be4c-41eb-4d20-bec4-060d3ac151f6",56,"D","F",13783,24809,"Y","O",3,"P","P","HOS","H","MBL","N",2757,23,8,"M",10,6,1,"N"
"3304c88f-b6fc-4544-918d-790f805de4a4",24,"D","M",8763,8763,"N","O",2,"C","M","EDU","M","ANZ","N",438,5,21,"H",10,42,1,"N"
"89a0a7bd-0bfb-493e-9d3b-a3aab7b1e3f0",26,"B","F",5113,5113,"N","S",1,"P","P","MAN","L","UBS","N",256,15,30,"H",10,90,1,"N"
"ac087c04-89fd-4564-afa4-f863623c850b",41,"B","F",12139,30348,"Y","M",2,"P","S","HAC","M","ANZ","Y",2792,19,28,"L",10,8,1,"Y"
"6a4e587b-ca45-49f0-96b0-a2fe6e853edb",21,"H","M",4002,4002,"N","S",1,"P","S","IMT","L","MEB","N",0,7,24,"H",0,16,0,"N"
"9084004f-a2e1-4fd1-a56d-5eb4e4f3ee51",28,"D","F",4216,8432,"N","O",7,"P","S","HAC","L","PIB","Y",422,3,5,"H",10,73,1,"N"
"860669a6-45fe-42a8-99b8-e2b1243f6886",54,"M","M",13940,13940,"Y","S",1,"C","S","IMT","M","ING","Y",2788,19,21,"L",10,18,1,"Y"
"4812cfc7-10fa-4dbe-bf6e-7e8db29749dd",20,"B","M",5525,12155,"N","S",8,"C","P","HOS","L","CSP","N",444,28,29,"H",10,2,1,"N"
"27295a24-fb46-4b90-8e3c-ebeff2f210db",58,"B","M",9695,9695,"Y","S",1,"C","S","AFF","M","ANZ","N",1939,22,32,"M",10,35,1,"N"
"8388e870-6c4a-4fae-84c3-53ae06e6382c",27,"P","F",4514,9028,"N","O",2,"P","S","THR","L","SUN","N",0,18,3,"H",0,15,0,"N"
"a1b794a5-a8a1-48b6-bd1a-f677c3125b20",52,"B","F",14663,36658,"Y","S",5,"P","P","TNT","M","IOOF","N",0,17,18,"H",0,7,0,"N"
"24209a98-2862-41fa-98a2-1edbe0d963fc",21,"D","M",5827,12819,"N","S",4,"C","M","FSS","L","MEB","N",469,6,37,"H",10,7,1,"N"
"c9c22eea-60e8-43ee-a772-2e0c36fd8a1b",30,"B","M",8175,8175,"N","O",1,"P","P","RET","L","CBA","N",818,5,23,"M",10,45,1,"N"
"ebb5346d-03e6-4a30-90ed-7d00bf1f0597",29,"M","M",5617,5617,"Y","S",1,"C","M","AFF","L","SUN","N",562,18,56,"H",10,62,1,"N"
"0e9652c4-e433-4060-867a-b34db3943483",59,"D","F",7708,7708,"N","S",1,"C","S","FSS","L","AMEX","N",1542,13,30,"M",10,45,1,"N"
"d37548c8-ed1f-4887-ab1e-3af81c173892",42,"D","M",11349,11349,"Y","S",1,"P","M","EDU","M","MBL","Y",2270,18,27,"L",10,28,1,"Y"
"d9fde675-2d20-450d-aa99-7066ef36debf",21,"H","F",5954,11908,"N","M",7,"C","M","AFF","L","AMPB","N",684,21,49,"H",10,86,1,"N"
"827f9c94-ed42-4e1c-b4a6-d597816d09ab",24,"M","M",8840,8840,"N","O",0,"C","S","WHT","M","NAB","Y",442,24,34,"H",10,59,1,"N"
"04085412-49f5-4200-8efc-04b6f06e9228",43,"D","M",12614,12614,"Y","S",1,"P","P","HOS","M","CSE","N",2631,2,32,"M",10,43,1,"N"
"2b420363-d2ee-4168-a47f-ec58a22e863b",41,"M","M",12744,22939,"Y","M",5,"C","M","EDU","M","BOM","Y",1026,28,33,"M",10,42,1,"N"
"e2aceda3-20f0-459c-bdb5-ec575e8f51d9",48,"H","M",16988,42470,"N","O",8,"P","S","HOS","M","CSP","Y",3398,24,12,"L",10,62,1,"Y"
"438d7d82-b2b6-4351-8d89-a28c4b4df0dd",33,"H","F",7778,7778,"N","S",1,"C","M","IMT","L","CBU","N",389,14,40,"H",10,47,1,"N"
"b6221268-4d38-4c86-ae21-392f5fcac0bb",43,"B","M",19986,19986,"Y","O",3,"C","P","THR","H","CTI","Y",0,24,49,"H",0,58,0,"N"
"af4753dc-9733-4d06-b28b-acf41a112d09",37,"B","F",6396,6396,"N","S",1,"P","P","THR","M","VFL","N",640,26,19,"H",50,18,1,"N"
"87c3c409-6d68-4dd6-8cd5-cb7da98eea04",33,"B","F",9859,24648,"N","M",3,"P","P","IMT","M","IOOF","N",567,9,14,"H",10,56,1,"N"
"8a79964e-9c0f-4125-8c24-4814f27ec487",21,"D","F",5673,11346,"N","S",2,"P","S","IMT","L","BOM","Y",327,15,26,"H",10,58,1,"N"
"ad65df76-6765-49d7-9691-b6de646fbc53",52,"M","F",10429,26073,"Y","M",7,"P","S","RET","H","HSB","Y",2399,3,55,"L",10,84,1,"Y"
"c0c08ae7-78f2-4c09-8d8d-6eec94062ce4",58,"D","F",16695,16695,"Y","S",1,"P","M","IMT","M","MLC","Y",3339,3,54,"L",10,51,1,"Y"
"0d60c7ad-b8a7-45ac-91bb-edeff5ed92e4",41,"P","M",13682,24628,"Y","O",7,"C","P","HAC","M","CBA","N",0,9,57,"H",0,61,0,"N"
"35f2231b-5ae8-4561-9066-96d9187766dc",37,"B","M",9321,9321,"N","S",1,"P","M","EDU","M","PSP","N",466,15,23,"H",10,15,1,"N"
"af73a3a9-c406-4b96-b47b-5f863132c9e1",56,"P","F",14837,37093,"Y","M",7,"C","P","HOS","L","AMPB","Y",3412,12,0,"L",10,24,1,"Y"
"b54bfa7f-2aeb-41eb-8fee-bc4713c2b60d",42,"M","F",11172,27930,"Y","M",4,"C","S","WHT","M","PIB","Y",2569,21,53,"L",10,97,1,"Y"
"50e24e5f-5be9-4531-8c29-155c782e3f8d",51,"H","F",11349,20428,"Y","M",4,"C","M","AFF","M","IOOF","Y",2611,2,39,"L",10,25,1,"Y"
"d189e32d-f4b2-4c45-93cd-ce3f288d5ac6",22,"H","F",5178,5178,"N","S",1,"C","P","TNT","L","MLC","N",0,3,32,"H",10,97,0,"N"
"89e73113-6b28-43db-9552-aed10b03e024",34,"P","M",9045,9045,"N","S",1,"P","P","CON","M","CSP","Y",452,20,29,"H",10,100,1,"N"
"3227e977-9000-4324-9337-eae8b4812d43",27,"P","F",5852,5852,"N","S",1,"C","S","EGW","L","ANZ","N",293,10,4,"H",10,90,1,"N"
"818b20cf-fddb-4660-880e-26af4af18abc",37,"B","F",9727,24318,"N","S",8,"C","M","WHT","M","MTP","Y",0,13,7,"H",10,59,0,"N"
"9b4ee1b7-65c0-4ed6-a7cf-f5725421f6f2",53,"B","F",11764,11764,"Y","S",1,"P","S","TNT","M","VFL","N",1765,28,31,"M",10,16,1,"N"
"1ab85835-f32d-49de-9156-424ebbae754c",24,"D","M",9398,9398,"N","O",8,"C","S","EGW","M","MEB","N",470,29,46,"H",10,78,1,"N"
"120c135f-fac1-4943-84c3-26a562e61f38",53,"P","F",4871,10716,"Y","M",7,"C","S","TNT","L","DBL","N",853,16,1,"H",10,100,1,"N"
"ce8914d6-9669-4b83-bb29-593b6b97d864",58,"D","M",13344,13344,"Y","S",1,"P","P","RET","M","CBU","Y",2669,9,57,"L",10,70,1,"Y"
"1bf305da-ebbb-4f85-a5b2-d02c5e8a8333",53,"D","F",7353,16177,"Y","M",8,"C","S","CON","L","BTS","Y",1692,13,38,"M",10,23,1,"N"
"a4c45791-555e-44ff-8a65-9d5d1f311431",22,"H","F",4185,8370,"N","O",3,"P","M","FSS","H","WST","Y",419,7,55,"H",10,22,1,"N"
"03268827-4774-4908-9301-ccb8736ea765",50,"D","M",13184,13184,"Y","S",1,"P","S","HOS","H","CTI","Y",2637,30,25,"M",10,69,1,"N"
"617e9af1-affb-4ba1-a46f-41bb782d4384",44,"H","F",10588,23294,"Y","O",7,"P","P","TNT","M","CSP","Y",529,18,37,"H",10,21,1,"N"
"4ca57185-2624-4a2c-86cf-d089766a3a41",53,"M","F",12660,22788,"Y","O",7,"C","S","RET","M","BBL","Y",2532,22,36,"M",10,87,1,"Y"
"1396ae97-e83f-4375-bd59-793a01eb0e94",28,"H","F",8354,8354,"N","S",1,"C","S","WHT","M","CSP","N",0,11,15,"H",10,37,0,"N"
"d40e7a46-5076-447a-8db2-026f60c191dc",53,"H","M",15848,15848,"Y","S",1,"P","P","IMT","M","AMEX","Y",3170,30,43,"L",10,58,1,"Y"
"35b323d1-7e81-4955-a140-2b73f76bef53",40,"H","F",14234,25621,"Y","O",2,"P","P","AFF","M","WST","Y",712,8,57,"H",10,10,1,"N"
"79bd4a58-7b5d-408f-82e1-fda921b1e9ed",57,"M","M",15955,39888,"Y","M",8,"P","P","IMT","H","FLY","Y",5138,26,38,"L",10,22,1,"Y"
"92c79d29-7423-49cb-87f7-3cd74f47db55",30,"B","M",7841,19603,"N","M",0,"P","P","WHT","L","ING","N",631,21,21,"H",10,45,1,"N"
"5edab1b0-3203-4e17-ae49-4440fad4adc1",50,"D","M",19862,43696,"Y","M",2,"C","P","RET","H","AMPB","Y",6395,3,54,"L",10,86,1,"Y"
"9653417e-db46-4ed6-8ae6-eaed383ef62e",56,"M","M",15271,38178,"Y","M",1,"C","P","EGW","H","FLY","Y",3689,26,44,"L",10,41,1,"Y"
"30833a50-aa45-46af-b8de-e34d8e0f4846",28,"B","F",4103,9027,"N","O",0,"C","S","HOS","L","MTP","N",205,8,10,"H",10,80,1,"N"
"ecc2d810-9afa-4809-93ef-032ae5718b23",37,"P","F",8202,20505,"N","S",4,"P","M","HOS","M","CSE","N",0,14,4,"H",10,75,0,"N"
"5c010ec1-51b1-40ed-9feb-43a97f96642a",55,"M","M",12349,27168,"Y","M",8,"C","M","EDU","M","ANZ","Y",3977,3,45,"L",10,82,1,"Y"
"1529f0a1-5663-4839-b1a6-80830eb6bcc5",59,"M","M",10865,19557,"Y","M",2,"P","P","HOS","M","BSA","N",3499,7,39,"L",10,17,1,"N"
"ba7e437f-2a0c-43de-9b4c-7c9de95f2914",35,"D","M",8149,20373,"N","M",0,"C","S","EGW","H","ANZ","N",1312,28,23,"M",10,69,1,"N"
"f1d7f074-7b1e-4fb0-9356-53964cef553a",22,"M","M",5510,11020,"Y","O",8,"C","M","HOS","L","BTS","N",551,26,11,"H",10,51,1,"N"
"d8024689-c66a-45ea-86b9-92dac7f8ebdf",47,"M","F",13406,13406,"Y","S",1,"C","S","THR","M","CSP","Y",2681,13,6,"L",10,39,1,"Y"
"b2b47bab-9797-413b-b16e-181e912df11f",38,"P","M",9448,9448,"N","S",1,"P","S","CON","M","AMPB","Y",945,17,6,"M",10,66,1,"N"
"1cc2a7e1-44d0-41b5-853d-7b436762e868",34,"H","F",8168,17970,"Y","S",2,"C","P","EGW","M","CBA","N",469,13,20,"H",10,6,1,"N"
"079d7cb5-1957-4e8a-b06e-58bf6d884cc1",37,"M","M",9404,9404,"N","S",1,"C","S","EDU","L","WBC","N",470,6,28,"H",10,40,1,"N"
"994dc488-be2c-40d9-ada6-8d5b41fed618",36,"B","F",8740,8740,"N","S",1,"C","S","AFF","M","WST","N",437,20,12,"H",10,64,1,"N"
"213ffd67-9ce5-45ad-b542-093f0aee2899",55,"M","M",8733,8733,"N","S",1,"C","S","HOS","M","VFL","N",0,9,37,"H",0,83,0,"N"
"0f304c33-577f-4ee3-956c-829ddfe702a1",21,"B","M",4581,4581,"Y","S",1,"C","S","FSS","L","CBU","N",229,13,43,"H",10,0,1,"N"
"39af3f64-617c-4160-ab5c-99bc8a4965c3",49,"H","M",16133,16133,"Y","O",3,"C","M","HAC","H","CSE","Y",3227,23,8,"L",10,1,1,"Y"
"da82298c-38bd-4bca-8510-d53b230bbdc5",46,"D","F",11419,11419,"N","S",1,"P","S","WHT","M","BQL","Y",2284,19,14,"L",10,9,1,"Y"
"ab00dde4-9c76-40c4-a53a-102eefdd1cb6",55,"B","F",19633,49083,"Y","M",8,"C","M","WHT","L","RAMS","Y",4516,8,35,"L",10,63,5,"Y"
"d07c4fde-fd22-4daa-a5ad-38df1f0d6cd3",48,"D","M",12031,12031,"Y","S",1,"P","S","FSS","M","CSE","Y",2406,25,13,"L",10,32,1,"Y"
"3d370ef0-d014-483c-9249-51f2ffe96715",24,"M","F",6340,6340,"N","S",1,"P","S","CON","L","CMC","N",317,14,31,"H",10,98,1,"N"
"7b93b6a6-dd9f-42d0-ac73-517a6ecfa18b",28,"D","M",5055,7583,"N","S",2,"P","S","WHT","L","CBU","N",407,14,41,"H",10,7,1,"N"
"d8ca2ad1-3f83-40cf-a36d-7f7854ccebe8",21,"B","F",4479,8958,"N","M",4,"C","P","CON","L","SUN","N",515,26,23,"H",10,47,1,"N"
"b1267217-97eb-456c-9b0f-612bc482e8ed",54,"P","M",16955,16955,"Y","O",6,"C","P","THR","M","STG","Y",3391,7,17,"L",10,16,1,"Y"
"befb7592-f743-455b-920e-d9f05740e4b2",46,"P","F",14784,14784,"Y","S",1,"P","P","EDU","M","CBA","Y",2957,14,45,"L",10,6,1,"Y"
"2eecbf19-f89a-4f80-9599-1500c545725f",21,"D","F",5451,11992,"N","O",1,"C","P","FSS","L","RAMS","N",273,16,44,"H",10,6,1,"N"
"c2d85ae4-cb6e-4753-a5f0-7a78d43c28ef",48,"H","F",16757,41893,"Y","M",2,"C","P","THR","L","SUN","Y",3854,11,11,"L",10,17,1,"Y"
"1c547a43-83ae-4478-b5ea-c86ae51ed266",58,"D","F",8264,18181,"N","O",2,"C","S","TNT","M","CSP","Y",1653,12,52,"M",10,96,1,"N"
"4ad3824a-eb63-4628-aaad-1c012b1bacce",30,"H","M",9903,9903,"N","O",1,"P","M","HOS","M","VFL","N",495,25,48,"H",10,85,1,"N"
"e40b4066-e996-424a-913e-c1930c10e955",38,"B","F",8290,20725,"N","M",5,"C","S","HAC","L","MBL","N",953,23,9,"M",10,41,1,"N"
"78e63475-a661-4113-907c-5a92b3c2a5bb",38,"H","F",9588,23970,"N","S",8,"P","M","IMT","M","ANZ","Y",0,8,28,"H",10,100,0,"N"
"9c9bef28-357a-4ee3-9068-aef05581b2c4",54,"B","F",11632,11632,"Y","S",1,"P","M","HAC","M","ING","N",1745,25,4,"M",10,78,1,"N"
"52300bba-08a7-47fe-91b5-c52e7bbfbb61",31,"B","M",9145,20119,"N","M",1,"C","M","RET","M","HAS","N",736,17,32,"H",10,47,1,"N"
"f88e615c-f7cb-4abe-9535-00c600380e97",51,"H","M",19364,19364,"N","S",1,"P","M","HOS","H","DBL","Y",3873,10,29,"L",10,76,1,"Y"
"832e5b82-1d12-463d-ac1a-79066faaf393",46,"D","F",19624,19624,"Y","S",1,"P","P","FSS","H","BSA","N",3925,19,35,"L",10,60,1,"Y"
"cabf59c6-dcf2-485d-aa1d-c4fa5ae39ead",44,"M","M",12431,31078,"Y","M",0,"C","P","WHT","M","AMPB","Y",4002,21,13,"L",10,54,1,"Y"
"e2f5cc38-39ff-4da7-b8a8-a8779614a8fc",29,"H","M",5497,5497,"Y","S",1,"C","M","HOS","L","BBL","N",550,20,9,"H",10,21,1,"N"
"376c052a-9067-4a93-89c1-e8cb2bc9401c",50,"M","M",16480,16480,"Y","O",8,"C","M","FSS","H","SUN","Y",3296,10,36,"L",10,68,1,"Y"
"33e6aaef-1ea9-4244-9278-95144dc6710c",57,"B","M",17552,31594,"Y","M",0,"C","M","FSS","H","FLY","Y",5651,14,59,"L",10,88,1,"Y"
"facd463f-1f0a-4bba-994a-9a9f215cf380",56,"P","M",11364,28410,"Y","M",4,"C","P","WHT","M","VFL","Y",2614,5,55,"L",10,20,1,"Y"
"e7dcb897-56de-44f0-b807-67a3db048fb3",36,"B","M",8136,20340,"N","O",0,"C","M","THR","H","HPL","N",814,9,8,"M",10,63,1,"N"
"5d75bbda-7b6d-448c-9e43-7e2f067d3119",31,"M","M",7963,7963,"N","O",3,"P","S","IMT","L","CTI","N",398,2,5,"H",10,78,1,"N"
"cd26c2b5-1917-4fc9-8832-3ac27fd4d5dc",36,"M","F",8387,20968,"N","M",3,"C","P","EDU","L","BQL","N",965,30,50,"M",10,75,1,"N"
"77a7b8bf-a18e-4254-a891-a9b60685346c",59,"P","F",15767,39418,"Y","M",8,"P","M","FSS","H","SUN","Y",3626,16,6,"L",10,27,1,"Y"
"3da93510-1ce8-482a-864a-793cd3232fbd",31,"P","F",7557,16625,"N","S",2,"C","P","WHT","L","CSP","N",435,4,56,"H",10,71,1,"N"
"60626d6b-5eea-4bb8-bf58-bfb04081f49b",51,"M","M",12862,12862,"Y","O",8,"P","P","IMT","M","AMPB","Y",4572,13,45,"L",10,53,1,"Y"
"32400ea0-5945-4851-a4ec-0f2bc40a62b1",43,"M","O",11250,11250,"Y","M",7,"P","S","HOS","M","MBL","Y",647,3,48,"H",10,70,1,"N"
"0f33bbed-37e7-4ba4-863a-6f4a6f01672b",51,"B","F",4329,9524,"N","S",2,"C","P","THR","L","ANZ","N",248,17,46,"H",10,54,1,"N"
"145af5af-4090-4b11-a9f2-299dfbc5fb2a",51,"P","F",11994,11994,"Y","S",1,"P","S","TNT","M","MBL","N",2399,11,29,"M",10,10,1,"N"
"c4a7dd95-97a8-463b-9ac8-ad5f6c7cbc6f",59,"B","F",18460,46150,"Y","M",4,"C","S","RET","H","HSB","Y",4246,28,29,"L",10,26,1,"Y"
"d44a692e-b177-416b-b5fc-a52812a04c23",60,"M","F",17339,43348,"Y","M",1,"C","M","EGW","H","CSE","Y",3988,18,37,"L",10,23,1,"Y"
"95490680-d7b4-49fb-b44c-8d572f2b4183",50,"M","F",14490,36225,"Y","M",7,"P","M","EDU","M","CSE","Y",2500,15,51,"L",10,69,1,"Y"
"6fb2957c-17dd-4de0-9efb-017e8fc1812b",48,"B","M",11209,11209,"Y","O",1,"P","P","EDU","M","BSA","Y",2242,16,1,"L",10,71,1,"Y"
"93737f4c-ce16-49c7-aa21-3de3923f5597",21,"B","M",5116,10232,"N","S",7,"C","S","EGW","L","BSA","N",0,18,36,"H",10,76,0,"N"
"3c30728f-d1e3-484c-a15d-f3e40835751b",28,"M","F",4140,4140,"N","S",1,"C","M","AFF","L","CBU","N",207,19,3,"H",10,8,1,"N"
